GeneID,Intensity.LUAD_phos_05N
SNIP1,128703804
PPP1R14C,0
WDR48,127449804
PPP1R35,0
MPLKIP,116363204
SMARCC2,1027951533
GDAP1,0
DEPTOR,0
SLC35B2,122883804
PUM2,253790609
GOLGA5,154620804
KLHDC4,0
SHKBP1,120896104
ZSCAN18,0
BAHD1,0
SLC35G2,0
FAM213B,0
ZCRB1,0
RAB3IL1,231656409
TBC1D16,0
WDR20,262764609
TRMT10A,0
MDM1,0
TBC1D15,253620609
TMEM163,391529814
POC1B,0
SPATA18,349877314
FAM110B,114470754
IFI44,0
PI4K2B,117772504
STT3B,469218014
ZNF507,0
SPPL2B,0
PREX1,451985609
URGCP,0
NEK9,740189823
SLC2A12,0
CHD6,115481904
TRPM4,0
PLEKHO2,483135878
DTX3L,483739028
DDX54,120137804
DMXL2,239761209
DLG5,344106004
CABLES1,122476504
TRAF3IP1,0
HCAR2;HCAR3,115460304
SYTL5,0
NEK7,0
RB1CC1,126948804
ASAP3,0
MICAL1,234904209
EPS8L1,0
SSH3,387042414
TBCK,115330304
DTD1,0
RHBDD1,115369604
AFAP1L1,124887804
DENND1A,232224209
SH3RF3,0
DOT1L,0
CEP192,0
SNX29,236033609
SNX29;SNX29P2,0
ARHGEF40,242437909
FBF1,0
RAPGEF6,236446909
SMCR8,231856009
PARD3,473883818
PARD3B,465198718
USP33,0
PNISR,271427609
WHAMM,0
FNIP1,114806504
ZFP90,0
ZNF384,0
SLC16A10,0
SHROOM3,738870028
WIPF2,116943404
THAP3,0
COG1,0
RNF139,0
SMAP2,0
ZC3H15,0
PPIL4,0
GTF3C2,117088804
TBC1D22A,376066814
PHF10,230606139
RAB2B,114948904
PPP1R13L,585914223
CHURC1,0
HDAC7,368910214
NUP133,115823304
CHMP7,0
THEM6,0
PRUNE2,0
DEPDC1B,0
BCL7C,700740023
CHTF18,0
N6AMT2,0
STAG1,0
SCFD1,250081709
CANT1,0
C7orf43,114616604
TRAPPC12,0
POF1B,0
HNRNPLL,114592154
PCNP,0
TMEM40,121193904
KCNE4,0
TRUB1,0
ATXN2L,364667014
ARAP3,116207304
PHIP,672028323
STAB2,0
PRPF31,0
NELFB,144987804
RUFY2,0
CASKIN2,232177309
ATRIP,117563604
STON2,0
ATL1,141050804
MADD,0
SYNE2,626193823
CNKSR2,116108704
GATAD2B,520255218
PIBF1,0
DNAJC9,117605504
AUTS2,0
BRI3BP,0
BBX,121190904
CTNNBL1,136900804
ING5,115994204
SEPTIN1,131247804
JDP2,230832439
SSH1,472259418
ATG4A,0
RIN2,115496404
AHCTF1,493294218
DGCR8,245134109
PIK3R5,0
RSPH1,116702604
RFFL,116700004
ROBO4,116911604
POMGNT1,152015804
IRGQ,0
DDB2,176590804
DDX1,119281304
STARD8,0
STARD8;DLC1,132098804
SEC14L1,116291504
SLC39A7,312651609
PIEZO1,421973534
PIGB,0
H1FX,229192759
PSMF1,134683804
SLC7A6,0
GBF1,739845263
LPIN2,115687004
SMG7,0
RTF1,0
SNX19,0
TMEM131,589663223
IP6K1,0
BAP1,115998104
SPOCK2,0
RAPGEF5,116623304
TSC1,0
UBXN4,0
PHF3,116624304
SLC9A6,114517594
HSPH1,0
SEPTIN8,0
DOCK2,366861494
TBC1D5,358312654
ZNF592,117025804
JADE3,0
MYO18A,1360277347
LARP4B,0
GCN1L1,115865204
HMHA1,118127004
NUP205,0
KIAA0226,0
TTC9,0
ANKS1A,0
KIAA0232,120582004
DYRK2;DYRK4,0
LPAR1,121585704
AKAP1,647726623
ALG3,368280609
ANP32B,137623804
PVRL2,0
PTPRU,236030809
PRCC,549451414
TFG,120406704
USP6NL,115930404
TFAP2C,0
RREB1,607441623
HDAC2,434507414
DPF2,0
PROX1,0
CREBBP,722578328
KAT6A,117683204
SYMPK,526825618
TAF15,228897804
GOLGA1,0
EVPL,442679214
NRCAM,0
CORO2A,117453704
RPGR,115721204
INPP5D,132012804
DDX17,0
TANK,116239204
KIFAP3,117535004
NEO1,137763804
APBB2,121283904
RAD50,115291904
OSTF1,190866804
ARHGEF1,0
UFD1L,121837304
CDS1,381004014
FGF13,0
SMARCC1,261665609
SMARCD2,121204904
RAB8B,121924104
BAD,247975709
KHSRP,372605914
SLCO2A1,0
PEX13,0
ARHGEF2,1191785742
KAT5,0
BRF1,119201504
DVL3,0
USP7,138441804
LPP,354658414
MED12,116040704
BHMT,0
WNT2B,0
PHKB,252170809
SCAMP4,0
TCEAL3,120107004
TCEAL3;TCEAL6;TCEAL5,141060804
GTF3C6,0
PRKCDBP,674896414
CNKSR1,487562618
RNF34,0
MAL2,121959504
OSBP2,0
L3MBTL2,234567109
ITFG2,116328504
HDAC10,0
UBE2E3,113993334
FBXW5,114659304
MKL1,0
RILPL2,114737804
TMBIM1,291270609
PPP1R14A,123094104
CCDC102A,232866409
C11orf52,124960804
SLC35C1,0
TMEM230,304395609
EXOC4,120064004
KIAA1191,0
FERMT2,138297804
PNPLA2,0
FUBP1,0
SLC25A46,271800609
RAB7B,114180674
ACD,0
ESAM,819951828
TMEM125,114710504
PBXIP1,695108218
KIAA1143,151553804
MIB2,134542804
EME1,0
TTC28,241248809
DACT3,237954609
TMEM45B,0
C18orf25,412729614
CLDN23,0
AKT1S1,549953518
TMEM159,124921804
SH3KBP1,754807528
SGK3,0
ZBTB8A,0
CENPT,0
DOCK10,234777409
ATG2B,237653189
LENG1,117525204
EFHD2,0
SYTL4,115384804
RUNDC1,251186609
PYCR2,0
C12orf43,235955609
SDCCAG3,373396614
INTS12,0
NSUN4,0
RHBDF1,368523314
EVI5L,115208904
GCC1,0
FLYWCH2,116700304
GRAMD1A,118730304
FAF2,0
OPTN,510432518
AP2M1,0
SLC7A6OS,120995504
KCTD12,1339955338
LRRC58,0
NMD3,246059209
REPS1,887393132
HVCN1,0
DGCR14,0
ARHGEF26,246571409
ZBTB10,0
FAM122A,804955028
RBMXL1,124572804
C9orf9,0
SIRT1,240454009
YIPF6,253358609
HOOK2,0
SEH1L,0
TCEAL4,122155204
KTI12,0
RNF31,169503804
CHFR,116312504
SGTB,118260004
TVP23C;TVP23B,119816904
RBM33,236236709
DTNBP1,0
MCRS1,156181804
GIMAP5,115647604
NRBF2,0
TRIM11,117191604
ZNF503,0
IL17RA,0
CCDC97,117810204
EDC3,114931004
ZBED6CL,0
STAMBPL1,0
S100A16,114428314
SIPA1,434152614
IFT43,123288904
SCRN2,0
THOC1,121496104
OTUB1,0
PGM2,116376404
DUS3L,0
OTUD5,114952504
TOE1,120491004
CDCA7L,0
SCARF2,118161404
C17orf59,231666709
SLC41A3,157485804
MSANTD3,0
MYO19,0
ZC3HAV1L,0
ZNF764,0
POM121,232268009
CCDC120,114474104
PDLIM5,117718304
ERO1L,118637604
GRAMD3,118947904
AHCYL2,0
DOCK6,231270109
MED30,116312104
NAF1,0
PGAM5,0
DDRGK1,0
SCLY,0
FUBP3,0
RBM17,275340609
PPP1R16A,0
AJUBA,232605709
FBXL20,249175209
LRCH3,240612409
VSIG2,0
NSL1,121033204
PAWR,235956109
RSRC1,0
LRIG1,233882009
COG3,135647804
EAF1,237004109
CCDC132,361212314
VCPIP1,120281304
RADIL,117440704
SPG11,119335804
DCAF5,368966714
ZNF462,123472904
L3MBTL3,117896404
LCOR,0
ZFP91,240307809
DCHS1,0
CLMN,121682904
MAEL,0
HSH2D,0
ZFYVE19,140482804
SLC35E1,0
TMEM87B,0
USP47,116413204
ZNF521,114215944
DNAJC1,0
SCYL1,140776804
ZNF512B,0
EHMT2,0
ZFR,158375804
NSD1,0
EP400,595125623
SNX27,117355304
KIF16B,0
ALPK3,0
TRIM47,137571804
C4orf45,0
LURAP1,0
RNPC3,126173804
PRIMPOL,0
HYLS1,0
FGD4,237684109
NDNL2,0
HEXIM2,115464904
HSPA12B,1189986728
YTHDC1,333311309
CCDC43,0
NOL4L,0
ENTHD2,0
TTC14,0
PWWP2A,122063804
MBOAT7,0
DOCK7,613150323
ZNF641,0
ZNF830,148857804
FRMD6,115247904
TOX2,0
CCDC115,118937904
SLC46A1,0
ANKRD27,115362604
PVRL4,0
RPRD1A,0
ARAP1,134950804
MIA2,117452104
MIA2;CTAGE1,128762804
GPR124,119423304
ARHGEF17,994045737
INPP4A,0
RBM14,635931223
ERMAP,125659804
TRERF1,0
UHRF2,0
NEDD4L,636890723
CCDC85A,114443304
FMNL2,119919804
NEK1,124578804
TRAPPC9,118063604
SMG1,118671704
ALS2,232289209
DLC1,232856609
PPP1R10,241605209
FYTTD1,0
SLC2A13,239212109
RAB3IP,0
PRAM1,114617404
VPS35,115697404
PURB,119846504
TRPM7,0
PHF12,354580314
XPO6,0
MAGI1,114276844
SNX18,114972204
CIC,403291814
UIMC1,0
VPS13A,325797804
GFM1,0
MCCC1,0
CAMKK2,239333809
TGS1,114542804
NUDCD1,0
ERBB2IP,350556614
FNBP1,264023009
CRAMP1L,232131969
WDR24,244660009
RAB40C,0
RPS6KC1,464780118
TP53RK,0
TESK2,0
WRNIP1,202333804
RANBP9,120239804
CLCC1,135300804
UBL7,241329509
CCNL2,128749804
MYADM,0
PLEKHF1,240933709
PPP1R9B,120954904
SRPK1,118977704
DCLRE1C,0
TMEM209,0
ORAI2,0
CDK5RAP2,118757404
SIN3A,604977023
OSBPL9,0
CRBN,118327404
RSF1,1150238638
RUFY1,0
KCNK17,0
SPEN,1084750742
PNKP,251650609
SLC9A7,0
UHRF1,0
FAM129B,715603218
RMDN3,508557804
TCF12,0
ACOX2,0
SEC62,256714609
CDC5L,116242804
PSMD1,356183514
RNF2,0
GAS2L1,0
EYA1,0
EYA3,118259704
SORT1,207304804
VAT1,349133014
DNAJC2,493485818
MPHOSPH6,0
MPHOSPH8,366942614
MPHOSPH9,0
NUP88,254031409
PKP4,712225528
S100A13,177936804
SCAF11,861042932
TEAD3,0
TSNAX,0
ELF4,246608509
SEPHS2,0
EIF3C;EIF3CL,241476209
TTC1,0
RAD9A,0
OSMR,0
CHP1,0
MAP3K5,248485909
FEZ1,0
LYST,242500109
ATXN2,0
DOK1,0
RBBP8,118478904
SEPTIN5,127356804
HNRNPAB,0
NAP1L4,495397804
NRTN,0
MDFI,0
ABCA3,125073804
MAP3K3,0
APBA2,0
CMKLR1,549282118
GPA33,0
ARID3A,117640504
FOXC2,0
PKP2,0
SH3GL1,0
TEP1,122891804
AKAP9,121142804
NCAPG,0
HOPX,124473804
MAPKAP1,0
RBM4B,115389804
DDX50,0
ELAC2,0
GRWD1,233052409
TCF25,115598304
WDR77,0
C17orf62,0
BCL7B,0
SENP7,258179609
MYBBP1A,114952004
EIF2AK1,0
SGIP1,115571104
TMEM47,0
LPIN3,0
GORASP1,0
HEPH,115827604
FYCO1,115298204
JPH2,251434609
BUD13,988798757
SH2D3A,601469523
C7orf50,0
MXRA8,114560214
LZTS2,116588404
SDF4,126484804
SRSF8,0
OVOL2,0
WIBG,117715304
PYGO2,128224804
CHCHD6,0
GPATCH1,241030009
ARHGAP9,117095404
RIOK1,0
TRIM56,120556204
LXN,0
SLC35A5,114961204
TMEM175,0
HERPUD2,0
TINF2,0
ESYT1,362988414
MARVELD1,0
UBAC1,0
CCM2,127012804
RTKN,116307604
TCHP,0
WAC,124049804
DIDO1,323802609
MTA3,0
MCMBP,0
PAGR1,125235804
FAM103A1,114451144
PI4K2A,673591723
NDC1,0
ZNF692,0
CHRDL1,115184404
MMTAG2,0
C11orf84,116787904
ADAT1,0
MKNK1,0
C9orf142,0
POLR3C,0
HNRNPUL1,259461909
PHF23,0
DERL1,116153804
DDX23,0
WRAP53,471769318
C9orf16,0
TRAF4,119490604
MLPH,352823414
VAMP8,239256809
RNF126,114055904
CEP250,119611904
C2orf49,114738104
PBDC1,222767804
PTDSS2,254653409
PHF20,114242244
UTP14A,238763609
NUPL1,0
RIOK2,0
TMUB1,0
C19orf24,175260804
DDA1,118706704
CCDC94,0
RBM4,0
SSBP4,116430604
FUNDC2,183437804
PRR14,116802404
YIPF2,0
PAPOLG,117185204
SLC4A1AP,233859009
SSBP3,116901104
SORBS1,1266577742
JAM3,0
STRA6,0
SGPP1,148944804
OSBPL11,234951409
OSBPL10,0
CECR2,114882704
RAB11FIP5,125014804
NT5C1A,0
TBC1D10A,114640104
BCL2L13,114274364
CARD14,0
CARD11,0
PRX,363436114
SLC12A9,114037314
SRRT,489041714
SLC26A6,0
OSBPL1A,125803804
MAK16,0
EIF2A,267201609
CADM1,118648904
POLDIP3,115159204
KIAA1671,352581414
SHANK3,607744823
FUT8,0
NIFK,0
PARD6G,0
PARD6B,122007404
FAM126A,0
HELZ2,0
RBCK1,0
CEP41,0
BACH2,0
SETD2,0
TBC1D2,0
IFIH1,0
PANK2,116770304
DOCK9,263718209
FRMD8,121801404
PITPNM3,117382704
PITPNM2,0
WHSC1L1,0
ABCA2,352396214
SLC29A3,0
ASPSCR1,116482804
OSBPL8,1201538338
OSBPL7,0
UACA,117883204
RAB34,253873609
WDR11,0
IRX2,0
TBL1XR1,0
PPP1R12C,371233814
PRKD2,243240009
FAM129A,578649218
SLC19A3,0
SIGLEC1,0
API5,0
SPRY4,0
TRIM9,0
TRIM2,123568804
FAM117A,0
INO80B,584793423
SETD5,0
UNK,0
FTO,0
ZDHHC5,618246473
SEMA4C,0
UBE2O,0
TANC1,0
FHDC1,0
XPO4,118088204
LNP,262867609
TTYH3,116311904
ARHGAP39,0
SRCIN1,119427004
MTMR12,238734109
WDR33,123570604
BHLHE41,0
BCL11B,0
NRSN2,0
SENP6,0
MCOLN1,0
WWTR1,0
LAT2,0
MFF,123105304
MTFR1L,597154118
MAF1,115934304
PAIP1,0
LSG1,114863504
KLC2,0
ILKAP,114699004
XRN2,551006714
SAP130,0
BRD8,138945804
SHARPIN,0
NSRP1,490483518
RACGAP1,0
PARP12,115986304
SIK2,228944209
NT5C3A,0
DDX47,0
RAB1B,0
CCDC8,0
SMG9,119218704
ITFG3,119777204
OSBPL5,231745009
GZF1,0
BCL11A,114444424
STMN4,0
ANAPC1,237178009
IRF2BPL,697578218
UNC93B1,320154609
TMX4,120172304
KIF13A,245191409
ASCC2,0
RBSN,0
ISCU,0
DNAJC25,0
TSPAN10,0
EPN3,0
C1orf21,0
CARD9,0
VPS11,0
TRIOBP,118255304
SLK,229408909
SLC38A1,0
C10orf11,0
TAOK3,121289104
ADNP,407504214
IKZF4,115822504
PPA2,0
SPNS1,134184804
ZNF106,350033214
PNN,747836718
TMEM245,178161804
FOXP1,370216514
SNX25,0
C11orf68,0
TMX1,584251414
NELFA,141489804
ACBD3,114752804
CDC42EP4,253493209
PTPN23,0
SEMA6B,0
UNC45A,118788804
DNAJC5,928486614
DSN1,238819809
HIPK3,0
C1orf198,116538404
CUEDC2,0
WNK1,877758132
RNPEP,156936804
GOLPH3,0
SAV1,0
DEF6,0
GLIPR2,114893304
ZHX3,116413504
SENP3,359671114
OSBPL3,356951414
SMARCAD1,0
PLEKHA4,116637304
EHD1,0
RGCC,572753518
PCIF1,255496609
ESF1,377492614
HEATR1,0
DUSP21,0
ZNF768,473751918
PIEZO2,231818609
ZBTB3,116563004
RABEP2,117680404
BICC1,116694404
PCNXL3,0
EPHX3,0
TUT1,113763834
CCDC86,596343018
REEP4,136550804
PRR36,0
FAM134B,0
C2orf44,115049404
YTHDC2,0
AZI2,115359504
EPS8L2,371608114
RPAP3,0
BCAS3,116863904
ALG9,0
NO66,0
ANTXR1,263272609
TMEM134,116920904
WDR55,0
MAGIX,115619004
RANBP3,613686123
GREM2,114333274
SH2D4A,148415804
PEAK1,722839828
SYNC,231897009
DOCK5,117668804
WDR26,148863804
TDRD3,114765404
ATP13A3,125310804
SUDS3,401584014
C10orf54,127099804
SCAF1,1033621238
MVB12B,114256954
KAT8,0
PHAX,0
UBE2Z,0
YY1AP1,0
CSRP2BP,0
CAAP1,240242109
METTL7A,0
BRD9,243056609
EVA1A,245107009
PLEKHF2,241834309
ANKZF1,0
GORASP2,379594414
REEP1,0
HN1L,0
RNF121,0
SP140L,114354044
C14orf93,235110109
VIPAS39,235120029
COG4,117453004
USP42,0
KANSL2,237938809
UCK1,133150804
TBC1D17,255687009
CERS4,501001414
EFCC1,122647204
UBTD1,0
MEAF6,0
FBRS,0
SAP30L,116163004
NMNAT1,150159804
MLXIP,114090474
C17orf75,0
PLEKHA5,492696918
UPF2,0
CLK4,116545404
PRDM16,115535004
BCL2L12,120331404
PLEKHA2,118093904
PLEKHA3,116220004
PLEKHA1,0
SP110,375403314
RRAGC,512098414
RC3H2,0
IFT122,277017804
MKNK2,118745804
VEZT,116939004
TAF9B,0
SLC38A10,368148914
EML4,562102018
CBX8,362935314
SENP2,117268604
ZBTB20,361367314
NEK6,0
ZFYVE28,0
NCOA5,363824509
TANC2,238597509
MOV10,0
ZNF532,0
ANO8,236285709
CWC22,116800404
NCKAP5L,0
CPNE5,0
SYTL2,352862114
MSL2,0
TNRC6C,114972304
CHD8,480166818
PCDH18,0
GPAM,0
EPB41L5,137554804
GPN1,302662109
CSNK1G1,0
CD248,214757804
ATP13A1,118601504
CHMP1A,114716804
JPH1,235392609
ABCB6,0
ARFGAP3,114925604
ZCCHC17,114906704
HMG20A,128843804
RAB18,0
PALMD,248285209
SARS2,0
POLM,0
MYOZ1,0
GPCPD1,116096704
DMAP1,119830104
UBN1,118587404
PCDH12,0
IL1RAP,122799704
BRD7,233940409
DCP1A,233414309
KRCC1,0
RIC8A,276218009
SEMA4B,115921304
CD93,0
LUC7L,0
PPAN,137150804
PLCB1,0
CASS4,349677114
GPRC5C,0
COPRS,0
WASH6P,117896404
TCF7L2,0
JADE2,235717609
CYLD,351345314
RPRD1B,132699804
MIEF1,130014804
HPS4,239401809
RRAGD,157902804
PIH1D3,0
PFDN4,0
SLC35C2,129263804
INCENP,0
KIF13B,117875904
ANLN,0
GPHN,240136409
NPDC1,0
UTP3,0
BIRC6,123819804
PDLIM7,358342414
CD163L1,130717804
ACSS2,292164509
DIABLO,0
DDX21,121038404
SAR1A,0
POLE4,0
MAN1C1,0
NANS,0
ASH1L,0
MXRA5,0
SPHK2,119131204
SLC17A5,0
EIF4ENIF1,119554204
CHST12,0
FBXO6,116690404
DUOX1,115696704
SH2B1,120769704
CTPS2,0
CHRAC1,0
SNRK,0
BAZ1A,115016004
SLC2A9,117163604
INPP5E,0
SNX15,129785804
VPS45,0
SERINC1,152140804
ARHGAP35,888991532
FAM114A2,231377379
C1GALT1,0
CREBZF,115066604
TOPORS,236276609
THSD1,238342409
TNFRSF19,0
TOMM22,396627804
MBIP,0
RAD18,0
CTNNBIP1,0
HOMER3,247764609
BRWD1,114914104
SAMSN1,0
KLC4,133922804
TREX1,123257404
NRBP2,353203014
BMP2K,116135404
PDS5B,860965428
SMC4,0
MAN2C1,143557804
RBM12,0
TBC1D22B,0
MDN1,244698109
ZBTB40,0
ZDHHC18,116849904
CCM2L,116850204
STAU2,0
TXLNG,114079294
SPATS2L,0
TBC1D23,0
TMEM100,246567804
MRGBP,0
RNF19A,0
EXOC1,354347854
SEPTIN11,114931604
TMEM184C,0
SLC38A7,116396304
PARVA,553563518
PANK4,240069909
DNAJC11,0
EVA1B,115486904
DNAJC17,0
ASUN,130917804
INTS10,125316804
PNPO,0
ARMC1,0
POLR3E,0
SDAD1,126061804
NECAP2,0
BSDC1,244433809
GPATCH2,241511109
TMEM51,0
ARGLU1,115310404
IFT57,0
TMEM45A,0
TMEM248,0
RNF216,0
SPATA6,0
SLTM,370112609
PAG1,0
PARPBP,0
ZNF446,362224314
BABAM1,0
CLN6,190640804
ASB6,0
UCKL1,0
NLRP2,0
TRNAU1AP,0
OCIAD1,116651504
ADPRHL2,120035604
LYAR,0
TMEM161A,0
CHCHD3,119983704
WBP1L,0
SYBU,0
MIOS,0
SMPD4,231601209
CWC25,0
TEX10,0
THUMPD1,340890609
ARHGEF38,0
GIN1,454736414
NDE1,0
KCTD5,0
CDKN2AIP,121728704
NSMCE4A,237573609
PPP4R2,0
SMPD3,0
AATF,115531404
MTMR4,0
TERF2IP,139974804
ABI2,470886518
PSD3,115954604
TAB2,0
ZAK,0
TMOD3,258298309
BET1L,133752804
RASL12,231183209
CELSR1,115954904
PLEK2,0
CDK12,994000437
RRN3,239385209
TVP23B,0
SIGLEC8,0
UBAP1,115373804
GGA3,120442304
C9orf78,133463804
RTEL1,0
FAM120A;C9orf129,120537104
MOCS1,0
WWOX,0
SPG21,0
GRHL1,116122504
UBP1,0
EIF2AK3,229420749
MTCH1,120082704
HSPBP1,119354004
MAT2B,0
MYOF,0
ITSN2,260855909
GLTSCR1,0
EHD2,526152414
ARHGEF12,507254918
CNOT2,0
NCKIPSD,0
CD274,0
OGFR,254025809
FLRT3,0
FLRT3;FLRT1,0
LMCD1,149304804
SEPN1,0
HACD3,307306609
ADAM22,0
RAI14,1487975156
FOXJ2,239312809
VAPA,374913214
H2AFY2,0
C6orf203,0
SENP1,116502704
SH3BP4,231653709
SEPTIN10,114771204
GMIP,351560214
VPS54,0
MDFIC,236435309
TMEM63C,0
CAMSAP3,373264214
PHRF1,1259608197
BTBD7,114173174
KIAA1522,923511932
PLCE1,0
CCDC88C,115502404
ARHGAP23,114165804
STIM2,582234923
VPS18,114255274
KIAA1468,238729209
DIP2B,0
KIAA1462,1948387671
SLAIN2,483850818
BCCIP,116366404
STK26,0
ABI3,0
CTTNBP2NL,122070504
IBTK,116967204
CHD7,115298104
HEATR5B,0
FAM135A,0
CHPF2,0
RRBP1,371982214
SIPA1L2,234634789
ANKIB1,129366804
CPSF2,628614414
RCOR3,363637414
MYEF2,569267804
EIF2AK4,0
CGN,1022980433
ARHGAP28,114536124
HECW2,361445414
ANKFY1,0
RERE,349692034
GMPR2,0
STX18,0
ZNF219,0
MBD2,0
NCDN,114583854
TFIP11,248017109
EPS15L1,1010074588
MAGEC2,0
PI4KB,267123609
MRC2,124627804
XPR1,0
GNG12,399382814
MTRR,0
DHCR7,0
METTL1,117727104
GULP1,0
RNF14,0
SUCO,126703804
UBA2,0
CTNNAL1,114235754
FAM8A1,0
SEL1L,0
BIN2,383951614
ZMYM2,230906709
PPP1R1B,0
CLIP2,0
ZNF282,0
STK17A,0
ZNF629,123613804
DAXX,367455814
VTI1B,114523714
STK39,252101809
ADD3,1374685642
DNAJC5B,0
LRWD1,269377609
SLC23A2,115650404
PRKAG2,230147509
KDM5B,0
FETUB,117804704
CD300A,0
LIMD1,720828223
SLC2A6,116236704
ZC3H7B,0
TCF20,232465209
HMGXB4,116296504
NDRG3,256750309
ARMCX3,114657604
SUN2,285338509
LIMA1,1835706352
AFF4,588950923
SRP68,0
TBK1,0
SEPTIN9,124361804
TRPS1,0
SLC7A8,0
DDX20,0
NUFIP1,0
BAIAP2L1,115306804
SAP30BP,116286904
MED13,241226609
SLC12A6,122797304
PUF60,355350214
NRBP1,504818218
FEZ2,114096374
EVL,262423509
EIF2B4,0
DACH1,0
CTNNA3,0
VPS51,0
ZNF639,115162304
BAZ2B,114810904
BAZ2A,0
BAZ1B,378071014
SLCO3A1,116451404
DAPK2,241837509
PHF11,118951704
LNPEP,114960304
MBD1,127009804
GGT7,119016004
NAGK,147666804
HOOK1,114945104
RIMS3,0
RASAL2,0
RPUSD1,0
ZFP69B,0
ERRFI1,0
DBNL,828354928
DDX41,266141609
CDC23,233956109
ANAPC4,0
GGA2,125275804
SERPINA10,0
CCNL1,127651804
DBR1,0
FAM208A,242368709
HN1,320128909
FBXL4,0
AKAP11,706617328
FBXL2,0
TNIK,755489228
APPL1,0
CDC42EP3,0
TLK1,114749004
GPATCH8,356432614
PARP4,889618832
RALY,937851414
GTF3C4,148557804
PACSIN3,489201218
IKZF2,231538509
FBXO4,0
IKZF3,0
ACAD8,0
ANGPTL2,0
AMFR,0
NUP50,118968104
ZHX1,126764804
CDV3,0
INTS6,120709704
TBX21,0
TAOK2,232583209
EMCN,0
MTUS1,242081609
BRPF3,0
ZNF777,0
ZNF608,230138209
WWC3,232301909
DENND2A,354479714
PALD1,119449804
SLC39A10,0
INO80,118465804
CCPG1,0
KIDINS220,119544204
ASAP1,115896004
MKL2,233715409
ATAD2B,0
ZBTB21,118801304
PPP1R9A,466822918
GRID1,114517734
VANGL2,0
PLEKHG1,0
PRR12,854562032
SHROOM4,119139504
YEATS2,232767509
NDRG4,0
TBC1D24,139860804
TPCN1,124385804
TMCC3,129335804
TTC7A,253374109
HECTD1,116302504
ZMYND8,1402511652
CIZ1,116109204
NOB1,124966804
AKAP8L,114458324
SLC7A7,0
FZR1,0
MGAT4A,0
MYO6,0
COL17A1,0
KMT2B,583624123
SYNPO2,1246825633
SUFU,0
BOK,117075804
SYNRG,829644232
NDRG2,485873414
VPS4A,0
SLC6A14,0
SOX13,0
L1RE1,0
G3BP2,380848614
ARHGAP26,0
STUB1,279000609
MAGED2,0
SSR3,307661509
TIMELESS,0
NSFL1C,140615804
PLA2G4C,118340204
COG5,118382504
SLC12A4,484495118
GPR34,0
LHX6,0
MACF1,1273082937
CEP131,114725804
SCAF8,264029309
PPP6R1,0
TRIM33,359432814
PHF8,0
AGAP1,114788804
PDZRN3,0
TNRC6B,0
PLCL2,117537504
SMG5,0
SETD1B,120224104
MAPK8IP3,117232904
ZC3H4,489197818
USP24,551821418
TBC1D2B,151904804
SAMD4A,117536804
CEP164,0
TRAK1,0
FOXJ3,116982304
SHANK2,346877114
DICER1,0
HPS5,0
DNM3,0
NEU3,0
PA2G4,194007804
CDK11A,136116804
CTNND2,117687304
BAIAP2,464844778
GAB2,0
SMC3,243232509
HDAC5,116791804
CHMP2B,126879804
TNN,0
SH2B3,117047004
SCML2,114411494
ZNF148,0
TRPC6,139051804
MTMR7,0
MTMR6,125920804
CDYL,120870704
HIGD1A,0
LZTS1,0
FOXA2,185381804
PLAA,0
NUDC,115244504
CYSLTR1,114248354
INVS,116597604
WDR83OS,0
SIGLEC7,118314604
ASF1A,0
VPS9D1,0
SSX2IP,0
ZNF652,116563304
DIP2C,0
ICE1,115333504
ATP11B,126410804
DLGAP4,234748809
INPP5F,0
PLEKHA6,1011517938
FNDC3A,0
NISCH,115760304
NINL,0
PIKFYVE,115742704
TBC1D30,0
EPB41L3,402308414
AMOTL2,232392309
ZBTB1,119421904
SIK3,119132004
R3HDM2,231342709
USP20,120944004
KDM2A,366529914
STXBP5L,0
TRAPPC8,0
FRMD4B,114153714
LRCH1,364281514
ATP8A1,158697804
PTPN22,0
MAP3K2,113928234
LEMD3,118483704
CARHSP1,670840218
WBP11,241617209
TDRKH,0
MED16,0
NOP58,184490804
GIT1,833614128
ZNF281,0
KLF13,0
NOSIP,0
TMX2,0
SIGLEC9,0
PLLP,133279804
STARD10,197232804
LUC7L2,118410504
UBE2J1,357197804
RBMX2,0
RRP15,0
CCDC53,0
RNF11,120350204
MRPS16,0
HDGFRP3,0
CHMP3,143299804
SH3BP1,367524214
CBY1,0
STARD13,248081709
SIT1,0
RABGAP1,119845604
TSC22D4,0
DOPEY2,119087404
ZNF330,117365904
NOC2L,359013114
CCDC9,0
SAMHD1,316848609
C2CD2,115439604
PKP3,414097114
SALL2,0
L3MBTL1,0
PRKAB1,168046804
DMXL1,486896218
ATP6V0A2,117793304
TLN1,1830816256
TLN1;TLN2,0
KIF3A,0
TRRAP,394406914
MTCL1,0
VPRBP,0
KDM3A,117526204
DAAM1,117266604
DAGLA,0
PLXND1,114673404
HECTD4,115194504
FAM21C,243768109
FAM21C;FAM21D,230714209
WDR7,0
USP15,0
FARP1,1228625348
KIAA0430,116377704
CEP170B,476008818
FAM65B,116305604
PLEKHM1,0
TLN2,201911804
RAPGEF2,119135804
IRS2,348881014
GPSM3,241679309
MYO5A,242875809
DTNA,265695609
AIM1,121903104
TRAF6,0
MAP4K5,233827509
HYOU1,119997904
ATG4B,0
WIPI2,0
