Ensembl_gene_id	p53_mock_2
ENSMUSG00000063884	5521
ENSMUSG00000029998	1499
ENSMUSG00000026580	41
ENSMUSG00000030538	1476
ENSMUSG00000076609	165087
ENSMUSG00000005611	117
ENSMUSG00000037103	1413
ENSMUSG00000029029	942
ENSMUSG00000038208	193
ENSMUSG00000001444	181
ENSMUSG00000025857	591
ENSMUSG00000038332	4755
ENSMUSG00000024164	1211
ENSMUSG00000044465	1431
ENSMUSG00000026739	2230
ENSMUSG00000040234	712
ENSMUSG00000075427	75
ENSMUSG00000071172	10119
ENSMUSG00000040681	4259
ENSMUSG00000051262	20
ENSMUSG00000096410	901
ENSMUSG00000076583	1548
ENSMUSG00000028822	2295
ENSMUSG00000023044	487
ENSMUSG00000038241	5526
ENSMUSG00000029471	2713
ENSMUSG00000057666	10832
ENSMUSG00000051243	45
ENSMUSG00000005540	19401
ENSMUSG00000074577	61
ENSMUSG00000030695	7607
ENSMUSG00000020823	1189
ENSMUSG00000037062	5169
ENSMUSG00000025195	880
ENSMUSG00000015290	578
ENSMUSG00000056290	2018
ENSMUSG00000048755	531
ENSMUSG00000079710	74
ENSMUSG00000043131	12160
ENSMUSG00000010911	346
ENSMUSG00000025938	377
ENSMUSG00000057789	1145
ENSMUSG00000090266	1496
ENSMUSG00000036860	261
ENSMUSG00000095007	670
ENSMUSG00000083097	250
ENSMUSG00000022820	290
ENSMUSG00000070462	1057
ENSMUSG00000059336	1098
ENSMUSG00000042770	739
ENSMUSG00000054499	1978
ENSMUSG00000038298	15
ENSMUSG00000087204	45
ENSMUSG00000058922	1442
ENSMUSG00000033768	135
ENSMUSG00000080021	115
ENSMUSG00000083397	37
ENSMUSG00000047824	1141
ENSMUSG00000022354	1043
ENSMUSG00000037458	4091
ENSMUSG00000082148	77
ENSMUSG00000018585	628
ENSMUSG00000031754	1141
ENSMUSG00000009210	169
ENSMUSG00000021213	82
ENSMUSG00000096715	613
ENSMUSG00000027506	3650
ENSMUSG00000024293	4655
ENSMUSG00000046879	3525
ENSMUSG00000058589	22
ENSMUSG00000035242	5855
ENSMUSG00000032053	16775
ENSMUSG00000031156	572
ENSMUSG00000040322	315
ENSMUSG00000051934	23
ENSMUSG00000030144	40
ENSMUSG00000062591	220
ENSMUSG00000001555	16
ENSMUSG00000056305	1489
ENSMUSG00000048897	3027
ENSMUSG00000000409	1209
ENSMUSG00000099980	23
ENSMUSG00000042406	4310
ENSMUSG00000054640	839
ENSMUSG00000102817	4
ENSMUSG00000022799	1325
ENSMUSG00000045176	445
ENSMUSG00000021917	1111
ENSMUSG00000047260	866
ENSMUSG00000096553	87
ENSMUSG00000027367	3288
ENSMUSG00000032366	1893
ENSMUSG00000029571	3860
ENSMUSG00000079183	57
ENSMUSG00000051412	524
ENSMUSG00000100025	9
ENSMUSG00000038683	1538
ENSMUSG00000020708	1328
ENSMUSG00000022177	447
ENSMUSG00000030865	20
ENSMUSG00000032123	389
ENSMUSG00000032381	1003
ENSMUSG00000079794	69
ENSMUSG00000050132	39
ENSMUSG00000025766	976
ENSMUSG00000051212	4717
ENSMUSG00000040964	105
ENSMUSG00000055660	979
ENSMUSG00000047777	197
ENSMUSG00000048796	1447
ENSMUSG00000029661	110
ENSMUSG00000034438	1808
ENSMUSG00000047843	283
ENSMUSG00000018040	1948
ENSMUSG00000055128	439
ENSMUSG00000020267	1709
ENSMUSG00000053580	430
ENSMUSG00000019320	91
ENSMUSG00000040532	654
ENSMUSG00000028199	131
ENSMUSG00000020745	8231
ENSMUSG00000031342	292
ENSMUSG00000024647	8
ENSMUSG00000019818	5702
ENSMUSG00000025192	811
ENSMUSG00000037580	498
ENSMUSG00000002661	177
ENSMUSG00000034634	12296
ENSMUSG00000081485	329
ENSMUSG00000021650	1006
ENSMUSG00000023020	630
ENSMUSG00000022978	526
ENSMUSG00000051316	1111
ENSMUSG00000038502	461
ENSMUSG00000091736	293
ENSMUSG00000093485	111
ENSMUSG00000020088	2573
ENSMUSG00000009394	74
ENSMUSG00000055717	989
ENSMUSG00000021939	28036
ENSMUSG00000028152	468
ENSMUSG00000034724	7714
ENSMUSG00000029298	7531
ENSMUSG00000025868	589
ENSMUSG00000053310	76
ENSMUSG00000036928	118
ENSMUSG00000023330	163
ENSMUSG00000082925	8
ENSMUSG00000042073	319
ENSMUSG00000020949	1542
ENSMUSG00000038991	8505
ENSMUSG00000060538	741
ENSMUSG00000034110	202
ENSMUSG00000046743	25
ENSMUSG00000028874	2420
ENSMUSG00000023393	653
ENSMUSG00000040675	1751
ENSMUSG00000055172	174
ENSMUSG00000049999	20
ENSMUSG00000040713	3764
ENSMUSG00000009418	1217
ENSMUSG00000028969	768
ENSMUSG00000038205	1122
ENSMUSG00000066441	831
ENSMUSG00000028530	20278
ENSMUSG00000078349	671
ENSMUSG00000047242	543
ENSMUSG00000000028	241
ENSMUSG00000005481	3900
ENSMUSG00000032026	1074
ENSMUSG00000020955	580
ENSMUSG00000076432	4679
ENSMUSG00000028431	2441
ENSMUSG00000096223	0
ENSMUSG00000031007	1352
ENSMUSG00000026857	484
ENSMUSG00000091277	37
ENSMUSG00000025521	458
ENSMUSG00000000957	71
ENSMUSG00000052942	437
ENSMUSG00000087701	26
ENSMUSG00000033577	400
ENSMUSG00000026156	373
ENSMUSG00000021013	79
ENSMUSG00000096252	26
ENSMUSG00000026872	8329
ENSMUSG00000026019	2591
ENSMUSG00000002871	1039
ENSMUSG00000036371	15054
ENSMUSG00000081651	23
ENSMUSG00000070000	3931
ENSMUSG00000010307	197
ENSMUSG00000028701	718
ENSMUSG00000039208	138
ENSMUSG00000096078	631
ENSMUSG00000021908	0
ENSMUSG00000051185	821
ENSMUSG00000024854	3358
ENSMUSG00000023055	1465
ENSMUSG00000004285	1397
ENSMUSG00000014503	220
ENSMUSG00000018415	1286
ENSMUSG00000030956	2399
ENSMUSG00000071724	136
ENSMUSG00000026830	58
ENSMUSG00000030047	8415
ENSMUSG00000039585	5880
ENSMUSG00000026775	7409
ENSMUSG00000021810	1976
ENSMUSG00000076508	1159
ENSMUSG00000058625	10
ENSMUSG00000037536	623
ENSMUSG00000045827	604
ENSMUSG00000028718	190
ENSMUSG00000020346	6218
ENSMUSG00000019158	351
ENSMUSG00000028521	516
ENSMUSG00000025935	8462
ENSMUSG00000027699	324
ENSMUSG00000095197	305
ENSMUSG00000028837	1164
ENSMUSG00000027333	208
ENSMUSG00000059248	3360
ENSMUSG00000015013	508
ENSMUSG00000002064	1157
ENSMUSG00000007613	3254
ENSMUSG00000038990	3257
ENSMUSG00000028394	445
ENSMUSG00000029814	417
ENSMUSG00000081614	12
ENSMUSG00000038604	1252
ENSMUSG00000034111	5058
ENSMUSG00000002778	1069
ENSMUSG00000064356	27999
ENSMUSG00000083013	22
ENSMUSG00000004612	144
ENSMUSG00000032322	2255
ENSMUSG00000072721	72
ENSMUSG00000093979	106
ENSMUSG00000081196	5
ENSMUSG00000079470	1364
ENSMUSG00000062515	133
ENSMUSG00000083708	0
ENSMUSG00000039046	4019
ENSMUSG00000013662	2173
ENSMUSG00000030168	2709
ENSMUSG00000090077	804
ENSMUSG00000028518	10
ENSMUSG00000046756	1132
ENSMUSG00000026921	134
ENSMUSG00000083595	21
ENSMUSG00000004837	7044
ENSMUSG00000082956	59
ENSMUSG00000054517	2282
ENSMUSG00000040415	536
ENSMUSG00000040836	131
ENSMUSG00000020444	550
ENSMUSG00000055015	19
ENSMUSG00000028560	2095
ENSMUSG00000032294	8115
ENSMUSG00000066697	171
ENSMUSG00000024248	5681
ENSMUSG00000020758	107
ENSMUSG00000097656	17
ENSMUSG00000035382	1752
ENSMUSG00000046598	190
ENSMUSG00000034037	98
ENSMUSG00000020432	1264
ENSMUSG00000031953	235
ENSMUSG00000036087	3362
ENSMUSG00000024736	181
ENSMUSG00000029863	3228
ENSMUSG00000034667	2348
ENSMUSG00000022769	897
ENSMUSG00000054509	4689
ENSMUSG00000000399	1266
ENSMUSG00000053799	3119
ENSMUSG00000020953	258
ENSMUSG00000030986	753
ENSMUSG00000030870	3156
ENSMUSG00000022752	3836
ENSMUSG00000043987	1259
ENSMUSG00000038633	1289
ENSMUSG00000038582	2346
ENSMUSG00000026177	1984
ENSMUSG00000026187	1385
ENSMUSG00000033762	179
ENSMUSG00000019857	1287
ENSMUSG00000105480	11
ENSMUSG00000026751	28
ENSMUSG00000030122	644
ENSMUSG00000013822	703
ENSMUSG00000019295	708
ENSMUSG00000023926	212
ENSMUSG00000041245	162
ENSMUSG00000021486	2381
ENSMUSG00000028859	942
ENSMUSG00000041836	1371
ENSMUSG00000059040	31
ENSMUSG00000051319	157
ENSMUSG00000029622	10593
ENSMUSG00000074807	59
ENSMUSG00000054342	895
ENSMUSG00000003279	118
ENSMUSG00000045503	1640
ENSMUSG00000090272	21266
ENSMUSG00000062995	33
ENSMUSG00000038910	6691
ENSMUSG00000052456	958
ENSMUSG00000002222	4488
ENSMUSG00000000355	954
ENSMUSG00000022554	500
ENSMUSG00000001786	1326
ENSMUSG00000027905	1269
ENSMUSG00000032279	884
ENSMUSG00000042499	2
ENSMUSG00000047907	50
ENSMUSG00000035311	2967
ENSMUSG00000057554	3982
ENSMUSG00000092074	219
ENSMUSG00000027995	585
ENSMUSG00000024937	3846
ENSMUSG00000025203	3306
ENSMUSG00000007739	5207
ENSMUSG00000041632	441
ENSMUSG00000067599	81
ENSMUSG00000047227	37
ENSMUSG00000029135	268
ENSMUSG00000094797	2233
ENSMUSG00000071653	945
ENSMUSG00000027739	1166
ENSMUSG00000028630	1429
ENSMUSG00000008036	1236
ENSMUSG00000010025	2081
ENSMUSG00000076666	412
ENSMUSG00000041697	1793
ENSMUSG00000020701	4
ENSMUSG00000038679	3476
ENSMUSG00000023953	929
ENSMUSG00000021476	622
ENSMUSG00000027313	15
ENSMUSG00000095753	952
ENSMUSG00000025035	180
ENSMUSG00000049760	806
ENSMUSG00000075273	104
ENSMUSG00000049583	343
ENSMUSG00000020739	1811
ENSMUSG00000032640	3984
ENSMUSG00000055546	418
ENSMUSG00000030224	1844
ENSMUSG00000024146	892
ENSMUSG00000021497	574
ENSMUSG00000069305	3022
ENSMUSG00000027514	1624
ENSMUSG00000018433	1710
ENSMUSG00000033294	702
ENSMUSG00000042719	2758
ENSMUSG00000056073	91
ENSMUSG00000015291	4136
ENSMUSG00000022488	19899
ENSMUSG00000027274	569
ENSMUSG00000030615	833
ENSMUSG00000038521	26
ENSMUSG00000020484	5424
ENSMUSG00000029633	13
ENSMUSG00000029591	377
ENSMUSG00000022800	2001
ENSMUSG00000016319	5907
ENSMUSG00000061353	102
ENSMUSG00000031821	260
ENSMUSG00000028964	1758
ENSMUSG00000026958	864
ENSMUSG00000109238	17
ENSMUSG00000064137	714
ENSMUSG00000007659	364
ENSMUSG00000022358	1026
ENSMUSG00000022205	3613
ENSMUSG00000046179	259
ENSMUSG00000015468	237
ENSMUSG00000078945	1521
ENSMUSG00000009551	363
ENSMUSG00000090592	1236
ENSMUSG00000052516	17
ENSMUSG00000038168	158
ENSMUSG00000098026	339
ENSMUSG00000094420	4029
ENSMUSG00000000168	980
ENSMUSG00000041977	2558
ENSMUSG00000108442	98
ENSMUSG00000079652	11
ENSMUSG00000044231	18
ENSMUSG00000107877	72
ENSMUSG00000055435	1602
ENSMUSG00000050953	52
ENSMUSG00000025481	0
ENSMUSG00000020790	8965
ENSMUSG00000096672	227
ENSMUSG00000038000	788
ENSMUSG00000020926	154
ENSMUSG00000004933	640
ENSMUSG00000015776	931
ENSMUSG00000050043	1323
ENSMUSG00000029780	1213
ENSMUSG00000025607	2357
ENSMUSG00000058728	37
ENSMUSG00000039952	1173
ENSMUSG00000036693	1629
ENSMUSG00000094595	80
ENSMUSG00000027544	1775
ENSMUSG00000095127	2177
ENSMUSG00000033368	15
ENSMUSG00000032114	643
ENSMUSG00000033400	1632
ENSMUSG00000047842	308
ENSMUSG00000059995	2403
ENSMUSG00000025068	524
ENSMUSG00000032239	1668
ENSMUSG00000024258	388
ENSMUSG00000021998	42706
ENSMUSG00000028176	195
ENSMUSG00000081671	0
ENSMUSG00000020325	37
ENSMUSG00000017802	3895
ENSMUSG00000019370	4756
ENSMUSG00000031352	716
ENSMUSG00000022471	1298
ENSMUSG00000030393	55
ENSMUSG00000051098	360
ENSMUSG00000021692	460
ENSMUSG00000056367	72
ENSMUSG00000018819	12970
ENSMUSG00000026029	4202
ENSMUSG00000045039	176
ENSMUSG00000028678	236
ENSMUSG00000057278	698
ENSMUSG00000039356	1434
ENSMUSG00000046321	270
ENSMUSG00000058756	234
ENSMUSG00000032567	679
ENSMUSG00000024759	3658
ENSMUSG00000034981	43
ENSMUSG00000020227	2064
ENSMUSG00000050856	962
ENSMUSG00000022768	224
ENSMUSG00000036412	54
ENSMUSG00000038267	482
ENSMUSG00000026833	60
ENSMUSG00000021597	1554
ENSMUSG00000004880	6050
ENSMUSG00000028164	1432
ENSMUSG00000027253	676
ENSMUSG00000028792	2099
ENSMUSG00000001794	2887
ENSMUSG00000000881	298
ENSMUSG00000034177	307
ENSMUSG00000071648	165
ENSMUSG00000020627	31
ENSMUSG00000020717	12421
ENSMUSG00000041685	2411
ENSMUSG00000032827	346
ENSMUSG00000093938	5840
ENSMUSG00000083951	176
ENSMUSG00000001105	827
ENSMUSG00000034432	1134
ENSMUSG00000035473	75
ENSMUSG00000044162	76
ENSMUSG00000091780	98
ENSMUSG00000047832	1234
ENSMUSG00000034403	1103
ENSMUSG00000062866	778
ENSMUSG00000054604	4433
ENSMUSG00000018567	3785
ENSMUSG00000041347	18
ENSMUSG00000036114	307
ENSMUSG00000046593	8
ENSMUSG00000030037	251
ENSMUSG00000022346	1380
ENSMUSG00000026811	235
ENSMUSG00000037523	1443
ENSMUSG00000060671	2780
ENSMUSG00000081715	8
ENSMUSG00000045665	584
ENSMUSG00000030064	2442
ENSMUSG00000086598	118
ENSMUSG00000076518	298
ENSMUSG00000053600	852
ENSMUSG00000036850	547
ENSMUSG00000031708	1746
ENSMUSG00000018965	2611
ENSMUSG00000047067	216
ENSMUSG00000037386	22
ENSMUSG00000023010	8359
ENSMUSG00000044533	26065
ENSMUSG00000026869	1868
ENSMUSG00000055782	409
ENSMUSG00000064065	1916
ENSMUSG00000014786	122
ENSMUSG00000079138	58
ENSMUSG00000030275	20975
ENSMUSG00000030579	2384
ENSMUSG00000026430	4793
ENSMUSG00000019863	1092
ENSMUSG00000049800	1470
ENSMUSG00000021156	5485
ENSMUSG00000047757	285
ENSMUSG00000021276	501
ENSMUSG00000041734	16
ENSMUSG00000004264	5068
ENSMUSG00000036186	119
ENSMUSG00000074364	529
ENSMUSG00000061474	353
ENSMUSG00000095866	82
ENSMUSG00000054626	125
ENSMUSG00000026354	26
ENSMUSG00000062203	3044
ENSMUSG00000027180	2342
ENSMUSG00000095589	2074
ENSMUSG00000024187	531
ENSMUSG00000045996	421
ENSMUSG00000031586	289
ENSMUSG00000033467	885
ENSMUSG00000036862	85
ENSMUSG00000021782	31
ENSMUSG00000022299	598
ENSMUSG00000031353	3003
ENSMUSG00000045231	585
ENSMUSG00000067925	125
ENSMUSG00000034330	15174
ENSMUSG00000030188	205
ENSMUSG00000076620	653
ENSMUSG00000074479	0
ENSMUSG00000108314	361
ENSMUSG00000038056	21893
ENSMUSG00000055745	1106
ENSMUSG00000030045	1029
ENSMUSG00000050730	217
ENSMUSG00000044067	536
ENSMUSG00000044783	4582
ENSMUSG00000024012	1849
ENSMUSG00000025855	111
ENSMUSG00000031355	525
ENSMUSG00000030738	6283
ENSMUSG00000076608	753
ENSMUSG00000034485	32
ENSMUSG00000073131	576
ENSMUSG00000026827	2810
ENSMUSG00000032434	4188
ENSMUSG00000032103	935
ENSMUSG00000054723	407
ENSMUSG00000001103	12
ENSMUSG00000037202	251
ENSMUSG00000026209	1079
ENSMUSG00000023079	559
ENSMUSG00000032898	1091
ENSMUSG00000079563	993
ENSMUSG00000006818	1493
ENSMUSG00000033272	1399
ENSMUSG00000002274	202
ENSMUSG00000032274	73
ENSMUSG00000034867	1464
ENSMUSG00000019943	6683
ENSMUSG00000075271	218
ENSMUSG00000079707	40
ENSMUSG00000024958	462
ENSMUSG00000041052	81
ENSMUSG00000033707	320
ENSMUSG00000035268	3254
ENSMUSG00000038768	41
ENSMUSG00000030298	2049
ENSMUSG00000020918	1352
ENSMUSG00000027374	990
ENSMUSG00000055271	97
ENSMUSG00000037306	355
ENSMUSG00000019837	485
ENSMUSG00000020496	2967
ENSMUSG00000019970	897
ENSMUSG00000061751	328
ENSMUSG00000028684	1028
ENSMUSG00000029388	698
ENSMUSG00000017837	893
ENSMUSG00000070823	566
ENSMUSG00000043487	67
ENSMUSG00000062980	45
ENSMUSG00000033114	491
ENSMUSG00000027099	830
ENSMUSG00000064141	253
ENSMUSG00000030217	64
ENSMUSG00000069268	685
ENSMUSG00000051457	1688
ENSMUSG00000037892	8
ENSMUSG00000061684	122
ENSMUSG00000006736	1048
ENSMUSG00000062093	0
ENSMUSG00000000861	18697
ENSMUSG00000074934	124
ENSMUSG00000071649	1268
ENSMUSG00000109713	114
ENSMUSG00000094326	78
ENSMUSG00000044847	682
ENSMUSG00000030493	400
ENSMUSG00000053870	1000
ENSMUSG00000027678	11571
ENSMUSG00000091149	15
ENSMUSG00000033083	490
ENSMUSG00000073062	1347
ENSMUSG00000022836	151
ENSMUSG00000027997	583
ENSMUSG00000057137	1234
ENSMUSG00000094006	938
ENSMUSG00000076501	1109
ENSMUSG00000053318	147
ENSMUSG00000047343	126
ENSMUSG00000000532	1367
ENSMUSG00000027010	1705
ENSMUSG00000019437	339
ENSMUSG00000057457	282
ENSMUSG00000044337	322
ENSMUSG00000106038	58
ENSMUSG00000024064	74
ENSMUSG00000041025	361
ENSMUSG00000054792	2091
ENSMUSG00000024513	3355
ENSMUSG00000028673	3535
ENSMUSG00000031828	433
ENSMUSG00000031799	8280
ENSMUSG00000068252	34
ENSMUSG00000053604	2070
ENSMUSG00000060992	1931
ENSMUSG00000033732	7844
ENSMUSG00000064326	208
ENSMUSG00000061143	1281
ENSMUSG00000021252	839
ENSMUSG00000070808	2819
ENSMUSG00000054434	312
ENSMUSG00000029198	1173
ENSMUSG00000071451	354
ENSMUSG00000015889	1617
ENSMUSG00000028218	447
ENSMUSG00000084817	16
ENSMUSG00000076498	209
ENSMUSG00000038026	86
ENSMUSG00000031792	756
ENSMUSG00000007033	92
ENSMUSG00000037379	8
ENSMUSG00000025232	3414
ENSMUSG00000049103	603
ENSMUSG00000059534	680
ENSMUSG00000024299	2552
ENSMUSG00000001751	805
ENSMUSG00000026798	279
ENSMUSG00000100152	14
ENSMUSG00000040007	1459
ENSMUSG00000025215	12
ENSMUSG00000061455	1513
ENSMUSG00000022474	324
ENSMUSG00000030879	906
ENSMUSG00000105231	78
ENSMUSG00000033027	18
ENSMUSG00000033847	41
ENSMUSG00000036955	875
ENSMUSG00000032332	6
ENSMUSG00000047295	6
ENSMUSG00000041673	1936
ENSMUSG00000061390	10
ENSMUSG00000007039	71
ENSMUSG00000037434	1051
ENSMUSG00000037370	2215
ENSMUSG00000030417	648
ENSMUSG00000046636	14
ENSMUSG00000063694	1109
ENSMUSG00000056952	3612
ENSMUSG00000035394	110
ENSMUSG00000098101	184
ENSMUSG00000016179	12
ENSMUSG00000005803	194
ENSMUSG00000075595	6406
ENSMUSG00000046994	2691
ENSMUSG00000002580	629
ENSMUSG00000046805	9594
ENSMUSG00000037808	3362
ENSMUSG00000034362	6
ENSMUSG00000030031	680
ENSMUSG00000025137	1126
ENSMUSG00000074635	29
ENSMUSG00000027855	291
ENSMUSG00000055069	542
ENSMUSG00000084159	185
ENSMUSG00000032750	660
ENSMUSG00000036985	912
ENSMUSG00000000581	766
ENSMUSG00000036752	4516
ENSMUSG00000019944	378
ENSMUSG00000049751	4160
ENSMUSG00000099583	694
ENSMUSG00000104713	1439
ENSMUSG00000049832	42
ENSMUSG00000055733	31
ENSMUSG00000047108	78
ENSMUSG00000062432	45
ENSMUSG00000015126	450
ENSMUSG00000081868	36
ENSMUSG00000029775	1162
ENSMUSG00000026483	1643
ENSMUSG00000108370	16
ENSMUSG00000028447	581
ENSMUSG00000046691	4378
ENSMUSG00000027384	378
ENSMUSG00000039934	2503
ENSMUSG00000026037	1533
ENSMUSG00000081492	118
ENSMUSG00000021890	1786
ENSMUSG00000031924	3128
ENSMUSG00000022427	1672
ENSMUSG00000027368	2763
ENSMUSG00000078931	234
ENSMUSG00000096210	153
ENSMUSG00000042265	99
ENSMUSG00000045435	295
ENSMUSG00000038268	843
ENSMUSG00000036040	63
ENSMUSG00000082935	20
ENSMUSG00000018474	8829
ENSMUSG00000059013	3187
ENSMUSG00000110185	290
ENSMUSG00000024580	1961
ENSMUSG00000041935	4229
ENSMUSG00000030884	3435
ENSMUSG00000047090	354
ENSMUSG00000022892	1272
ENSMUSG00000078881	0
ENSMUSG00000031101	10677
ENSMUSG00000076619	388
ENSMUSG00000006435	29
ENSMUSG00000024556	2177
ENSMUSG00000043644	129
ENSMUSG00000066232	5676
ENSMUSG00000003545	62
ENSMUSG00000085361	126
ENSMUSG00000056234	5730
ENSMUSG00000022705	29
ENSMUSG00000068882	4705
ENSMUSG00000022014	3499
ENSMUSG00000049470	13118
ENSMUSG00000048142	79
ENSMUSG00000024287	1896
ENSMUSG00000022200	2574
ENSMUSG00000015112	93
ENSMUSG00000034327	725
ENSMUSG00000042426	1396
ENSMUSG00000015882	2502
ENSMUSG00000045382	4577
ENSMUSG00000002660	602
ENSMUSG00000039959	2434
ENSMUSG00000020692	861
ENSMUSG00000021171	4096
ENSMUSG00000024132	653
ENSMUSG00000020561	1491
ENSMUSG00000058669	231
ENSMUSG00000078365	4
ENSMUSG00000037568	128
ENSMUSG00000031245	285
ENSMUSG00000035367	1789
ENSMUSG00000033991	2213
ENSMUSG00000053603	43
ENSMUSG00000028902	1794
ENSMUSG00000074127	55
ENSMUSG00000107505	33
ENSMUSG00000031109	880
ENSMUSG00000022010	814
ENSMUSG00000029869	67
ENSMUSG00000045983	12769
ENSMUSG00000021576	1165
ENSMUSG00000078532	3
ENSMUSG00000037325	81
ENSMUSG00000083773	0
ENSMUSG00000043505	3671
ENSMUSG00000039759	561
ENSMUSG00000032028	1585
ENSMUSG00000056220	456
ENSMUSG00000014867	3230
ENSMUSG00000027937	1356
ENSMUSG00000001380	1625
ENSMUSG00000028042	2084
ENSMUSG00000003444	328
ENSMUSG00000057244	25
ENSMUSG00000059897	633
ENSMUSG00000100981	24
ENSMUSG00000089662	29
ENSMUSG00000053289	2496
ENSMUSG00000059776	143
ENSMUSG00000026417	184
ENSMUSG00000025577	128
ENSMUSG00000022365	3412
ENSMUSG00000015750	1078
ENSMUSG00000002396	1734
ENSMUSG00000035171	2139
ENSMUSG00000041608	8
ENSMUSG00000037946	5550
ENSMUSG00000050075	3336
ENSMUSG00000025781	3956
ENSMUSG00000032423	7878
ENSMUSG00000028898	956
ENSMUSG00000005469	1095
ENSMUSG00000046856	9
ENSMUSG00000027170	3928
ENSMUSG00000031845	28
ENSMUSG00000071266	474
ENSMUSG00000026113	2411
ENSMUSG00000021548	992
ENSMUSG00000052751	347
ENSMUSG00000054717	2406
ENSMUSG00000036617	187
ENSMUSG00000014771	617
ENSMUSG00000029922	2560
ENSMUSG00000031697	465
ENSMUSG00000022889	891
ENSMUSG00000041945	123
ENSMUSG00000038388	2074
ENSMUSG00000023984	81
ENSMUSG00000093779	64
ENSMUSG00000035772	726
ENSMUSG00000020922	1648
ENSMUSG00000041046	0
ENSMUSG00000092048	4
ENSMUSG00000022300	1390
ENSMUSG00000021660	6915
ENSMUSG00000090124	59
ENSMUSG00000029754	391
ENSMUSG00000026208	42
ENSMUSG00000037224	472
ENSMUSG00000032462	323
ENSMUSG00000061518	1809
ENSMUSG00000073197	71
ENSMUSG00000014956	5878
ENSMUSG00000081374	49
ENSMUSG00000045538	366
ENSMUSG00000041354	3187
ENSMUSG00000036305	1229
ENSMUSG00000005699	123
ENSMUSG00000002808	12
ENSMUSG00000062352	854
ENSMUSG00000050721	3213
ENSMUSG00000075279	707
ENSMUSG00000042506	2230
ENSMUSG00000076621	348
ENSMUSG00000021243	824
ENSMUSG00000033047	3662
ENSMUSG00000030167	107
ENSMUSG00000040712	2070
ENSMUSG00000034239	0
ENSMUSG00000067924	136
ENSMUSG00000024181	687
ENSMUSG00000010554	2158
ENSMUSG00000035062	168
ENSMUSG00000050377	30
ENSMUSG00000078648	96
ENSMUSG00000093865	0
ENSMUSG00000009376	65
ENSMUSG00000003235	2148
ENSMUSG00000022604	1866
ENSMUSG00000035699	21
ENSMUSG00000053693	647
ENSMUSG00000001496	18
ENSMUSG00000033618	37
ENSMUSG00000035692	438
ENSMUSG00000038697	1418
ENSMUSG00000040631	144
ENSMUSG00000024730	50
ENSMUSG00000030786	875
ENSMUSG00000039782	589
ENSMUSG00000038179	3032
ENSMUSG00000023147	364
ENSMUSG00000020114	3963
ENSMUSG00000002102	2591
ENSMUSG00000055493	70
ENSMUSG00000028330	2464
ENSMUSG00000054312	720
ENSMUSG00000074909	2181
ENSMUSG00000081236	211
ENSMUSG00000052534	470
ENSMUSG00000049086	429
ENSMUSG00000024091	2295
ENSMUSG00000051279	6
ENSMUSG00000038690	1626
ENSMUSG00000070908	51
ENSMUSG00000028138	2262
ENSMUSG00000023939	138
ENSMUSG00000007035	308
ENSMUSG00000084893	31
ENSMUSG00000103906	84
ENSMUSG00000079024	1914
ENSMUSG00000020572	2743
ENSMUSG00000038570	54
ENSMUSG00000048540	5
ENSMUSG00000040584	491
ENSMUSG00000019773	453
ENSMUSG00000056724	2587
ENSMUSG00000034902	3327
ENSMUSG00000034543	2769
ENSMUSG00000046733	1
ENSMUSG00000030980	1988
ENSMUSG00000096740	571
ENSMUSG00000019920	3659
ENSMUSG00000027803	20
ENSMUSG00000031432	556
ENSMUSG00000026750	1715
ENSMUSG00000074656	2783
ENSMUSG00000079845	142
ENSMUSG00000009292	2558
ENSMUSG00000050533	57
ENSMUSG00000031149	296
ENSMUSG00000001847	3984
ENSMUSG00000046207	74
ENSMUSG00000050605	295
ENSMUSG00000024844	602
ENSMUSG00000031971	246
ENSMUSG00000021611	210
ENSMUSG00000026181	1298
ENSMUSG00000082952	48
ENSMUSG00000015962	8
ENSMUSG00000007458	5730
ENSMUSG00000062081	111
ENSMUSG00000060904	1309
ENSMUSG00000020423	7588
ENSMUSG00000021485	143
ENSMUSG00000060678	2649
ENSMUSG00000044811	567
ENSMUSG00000038528	170
ENSMUSG00000059974	74
ENSMUSG00000002010	3425
ENSMUSG00000032725	29
ENSMUSG00000028011	437
ENSMUSG00000039753	5175
ENSMUSG00000024425	1741
ENSMUSG00000062078	6086
ENSMUSG00000031157	2504
ENSMUSG00000020422	3190
ENSMUSG00000018659	726
ENSMUSG00000020032	300
ENSMUSG00000031337	1586
ENSMUSG00000031698	35
ENSMUSG00000059278	385
ENSMUSG00000066357	2123
ENSMUSG00000028688	882
ENSMUSG00000055723	3648
ENSMUSG00000041765	1845
ENSMUSG00000069793	3108
ENSMUSG00000071042	9247
ENSMUSG00000074867	720
ENSMUSG00000039087	4883
ENSMUSG00000075470	1347
ENSMUSG00000001741	16534
ENSMUSG00000020869	1876
ENSMUSG00000022867	5523
ENSMUSG00000012422	2797
ENSMUSG00000035403	38
ENSMUSG00000028683	645
ENSMUSG00000067370	274
ENSMUSG00000073130	3
ENSMUSG00000019806	1215
ENSMUSG00000022564	1294
ENSMUSG00000043391	103
ENSMUSG00000062300	31
ENSMUSG00000078183	20
ENSMUSG00000066007	13
ENSMUSG00000024791	98
ENSMUSG00000094259	5
ENSMUSG00000094574	5
ENSMUSG00000022364	429
ENSMUSG00000034563	1637
