Ensembl_gene_id	p53_IR_4
ENSMUSG00000024164	653
ENSMUSG00000044465	4187
ENSMUSG00000026739	1492
ENSMUSG00000040234	1915
ENSMUSG00000075427	29
ENSMUSG00000071172	7581
ENSMUSG00000040681	4166
ENSMUSG00000051262	8
ENSMUSG00000096410	767
ENSMUSG00000076583	812
ENSMUSG00000028822	1367
ENSMUSG00000023044	266
ENSMUSG00000038241	4422
ENSMUSG00000029471	1547
ENSMUSG00000057666	10123
ENSMUSG00000051243	23
ENSMUSG00000005540	33969
ENSMUSG00000074577	25
ENSMUSG00000030695	6743
ENSMUSG00000020823	456
ENSMUSG00000037062	2338
ENSMUSG00000025195	411
ENSMUSG00000015290	594
ENSMUSG00000056290	824
ENSMUSG00000048755	557
ENSMUSG00000079710	156
ENSMUSG00000043131	9541
ENSMUSG00000010911	207
ENSMUSG00000025938	258
ENSMUSG00000057789	888
ENSMUSG00000090266	1285
ENSMUSG00000036860	329
ENSMUSG00000095007	305
ENSMUSG00000083097	456
ENSMUSG00000022820	213
ENSMUSG00000070462	602
ENSMUSG00000059336	929
ENSMUSG00000042770	413
ENSMUSG00000054499	1254
ENSMUSG00000038298	11
ENSMUSG00000087204	114
ENSMUSG00000058922	5173
ENSMUSG00000033768	179
ENSMUSG00000080021	49
ENSMUSG00000083397	153
ENSMUSG00000047824	780
ENSMUSG00000022354	1290
ENSMUSG00000037458	2691
ENSMUSG00000082148	35
ENSMUSG00000018585	503
ENSMUSG00000031754	934
ENSMUSG00000009210	56
ENSMUSG00000021213	30
ENSMUSG00000096715	328
ENSMUSG00000027506	2087
ENSMUSG00000024293	2755
ENSMUSG00000046879	2762
ENSMUSG00000058589	29
ENSMUSG00000035242	5276
ENSMUSG00000032053	7552
ENSMUSG00000031156	344
ENSMUSG00000040322	159
ENSMUSG00000051934	8
ENSMUSG00000030144	26
ENSMUSG00000062591	91
ENSMUSG00000001555	60
ENSMUSG00000056305	1687
ENSMUSG00000048897	1671
ENSMUSG00000000409	490
ENSMUSG00000099980	49
ENSMUSG00000042406	5532
ENSMUSG00000054640	320
ENSMUSG00000102817	9
ENSMUSG00000022799	472
ENSMUSG00000045176	334
ENSMUSG00000021917	681
ENSMUSG00000047260	1150
ENSMUSG00000096553	19
ENSMUSG00000027367	2311
ENSMUSG00000032366	921
ENSMUSG00000029571	1634
ENSMUSG00000079183	13
ENSMUSG00000051412	331
ENSMUSG00000100025	13
ENSMUSG00000038683	1747
ENSMUSG00000020708	2004
ENSMUSG00000022177	268
ENSMUSG00000030865	2
ENSMUSG00000032123	339
ENSMUSG00000032381	914
ENSMUSG00000079794	67
ENSMUSG00000050132	101
ENSMUSG00000025766	431
ENSMUSG00000051212	3221
ENSMUSG00000040964	62
ENSMUSG00000055660	992
ENSMUSG00000047777	58
ENSMUSG00000048796	899
ENSMUSG00000029661	66
ENSMUSG00000034438	640
ENSMUSG00000047843	124
ENSMUSG00000018040	2452
ENSMUSG00000055128	184
ENSMUSG00000020267	1595
ENSMUSG00000053580	505
ENSMUSG00000019320	125
ENSMUSG00000040532	1148
ENSMUSG00000028199	85
ENSMUSG00000020745	5154
ENSMUSG00000031342	174
ENSMUSG00000024647	22
ENSMUSG00000019818	2970
ENSMUSG00000025192	397
ENSMUSG00000037580	249
ENSMUSG00000002661	180
ENSMUSG00000034634	13239
ENSMUSG00000081485	549
ENSMUSG00000021650	792
ENSMUSG00000023020	452
ENSMUSG00000022978	393
ENSMUSG00000051316	1427
ENSMUSG00000038502	218
ENSMUSG00000091736	107
ENSMUSG00000093485	208
ENSMUSG00000020088	2958
ENSMUSG00000009394	10
ENSMUSG00000055717	618
ENSMUSG00000021939	17062
ENSMUSG00000028152	317
ENSMUSG00000034724	4149
ENSMUSG00000029298	4532
ENSMUSG00000025868	409
ENSMUSG00000053310	22
ENSMUSG00000036928	373
ENSMUSG00000023330	197
ENSMUSG00000082925	17
ENSMUSG00000042073	176
ENSMUSG00000020949	1788
ENSMUSG00000038991	3510
ENSMUSG00000060538	358
ENSMUSG00000034110	109
ENSMUSG00000046743	4
ENSMUSG00000028874	1255
ENSMUSG00000023393	301
ENSMUSG00000040675	3235
ENSMUSG00000055172	75
ENSMUSG00000049999	11
ENSMUSG00000040713	1880
ENSMUSG00000009418	491
ENSMUSG00000028969	459
ENSMUSG00000038205	592
ENSMUSG00000066441	638
ENSMUSG00000028530	8964
ENSMUSG00000078349	270
ENSMUSG00000047242	282
ENSMUSG00000000028	181
ENSMUSG00000005481	4486
ENSMUSG00000032026	1501
ENSMUSG00000020955	382
ENSMUSG00000076432	4085
ENSMUSG00000028431	3434
ENSMUSG00000096223	35
ENSMUSG00000031007	921
ENSMUSG00000026857	547
ENSMUSG00000091277	21
ENSMUSG00000025521	229
ENSMUSG00000000957	37
ENSMUSG00000052942	169
ENSMUSG00000087701	22
ENSMUSG00000033577	150
ENSMUSG00000026156	192
ENSMUSG00000021013	25
ENSMUSG00000096252	0
ENSMUSG00000026872	3802
ENSMUSG00000026019	3902
ENSMUSG00000002871	517
ENSMUSG00000036371	21281
ENSMUSG00000081651	3
ENSMUSG00000070000	2092
ENSMUSG00000010307	140
ENSMUSG00000028701	384
ENSMUSG00000039208	55
ENSMUSG00000096078	247
ENSMUSG00000021908	0
ENSMUSG00000051185	436
ENSMUSG00000024854	2530
ENSMUSG00000023055	1138
ENSMUSG00000004285	1274
ENSMUSG00000014503	81
ENSMUSG00000018415	1632
ENSMUSG00000030956	6660
ENSMUSG00000071724	71
ENSMUSG00000026830	35
ENSMUSG00000030047	4450
ENSMUSG00000039585	2669
ENSMUSG00000026775	5369
ENSMUSG00000021810	2387
ENSMUSG00000076508	751
ENSMUSG00000058625	51
ENSMUSG00000037536	1888
ENSMUSG00000045827	271
ENSMUSG00000028718	88
ENSMUSG00000020346	4591
ENSMUSG00000019158	269
ENSMUSG00000028521	1343
ENSMUSG00000025935	6377
ENSMUSG00000027699	182
ENSMUSG00000095197	171
ENSMUSG00000028837	1679
ENSMUSG00000027333	255
ENSMUSG00000059248	1830
ENSMUSG00000015013	308
ENSMUSG00000002064	620
ENSMUSG00000007613	1527
ENSMUSG00000038990	2586
ENSMUSG00000028394	814
ENSMUSG00000029814	380
ENSMUSG00000081614	4
ENSMUSG00000038604	706
ENSMUSG00000034111	3198
ENSMUSG00000002778	585
ENSMUSG00000064356	34184
ENSMUSG00000083013	11
ENSMUSG00000004612	154
ENSMUSG00000032322	1729
ENSMUSG00000072721	72
ENSMUSG00000093979	72
ENSMUSG00000081196	22
ENSMUSG00000079470	1145
ENSMUSG00000062515	58
ENSMUSG00000083708	33
ENSMUSG00000039046	1854
ENSMUSG00000013662	1890
ENSMUSG00000030168	2056
ENSMUSG00000090077	640
ENSMUSG00000028518	27
ENSMUSG00000046756	1280
ENSMUSG00000026921	48
ENSMUSG00000083595	1
ENSMUSG00000004837	12774
ENSMUSG00000082956	16
ENSMUSG00000054517	1481
ENSMUSG00000040415	293
ENSMUSG00000040836	54
ENSMUSG00000020444	781
ENSMUSG00000055015	45
ENSMUSG00000028560	1585
ENSMUSG00000032294	11549
ENSMUSG00000066697	194
ENSMUSG00000024248	3107
ENSMUSG00000020758	66
ENSMUSG00000097656	58
ENSMUSG00000035382	920
ENSMUSG00000046598	85
ENSMUSG00000034037	31
ENSMUSG00000020432	1101
ENSMUSG00000031953	103
ENSMUSG00000036087	1773
ENSMUSG00000024736	65
ENSMUSG00000029863	2175
ENSMUSG00000034667	3483
ENSMUSG00000022769	666
ENSMUSG00000054509	2300
ENSMUSG00000000399	1377
ENSMUSG00000053799	1695
ENSMUSG00000020953	186
ENSMUSG00000030986	426
ENSMUSG00000030870	2602
ENSMUSG00000022752	4403
ENSMUSG00000043987	717
ENSMUSG00000038633	793
ENSMUSG00000038582	1197
ENSMUSG00000026177	1002
ENSMUSG00000026187	2148
ENSMUSG00000033762	158
ENSMUSG00000019857	734
ENSMUSG00000105480	6
ENSMUSG00000026751	8
ENSMUSG00000030122	352
ENSMUSG00000013822	567
ENSMUSG00000019295	492
ENSMUSG00000023926	82
ENSMUSG00000041245	202
ENSMUSG00000021486	1746
ENSMUSG00000028859	454
ENSMUSG00000041836	852
ENSMUSG00000059040	0
ENSMUSG00000051319	200
ENSMUSG00000029622	7353
ENSMUSG00000074807	122
ENSMUSG00000054342	325
ENSMUSG00000003279	160
ENSMUSG00000045503	967
ENSMUSG00000090272	10739
ENSMUSG00000062995	20
ENSMUSG00000038910	3870
ENSMUSG00000052456	1311
ENSMUSG00000002222	2648
ENSMUSG00000000355	708
ENSMUSG00000022554	697
ENSMUSG00000001786	701
ENSMUSG00000027905	934
ENSMUSG00000032279	1128
ENSMUSG00000042499	3
ENSMUSG00000047907	17
ENSMUSG00000035311	1526
ENSMUSG00000057554	2213
ENSMUSG00000092074	149
ENSMUSG00000027995	331
ENSMUSG00000024937	1819
ENSMUSG00000025203	11177
ENSMUSG00000007739	6568
ENSMUSG00000041632	664
ENSMUSG00000067599	60
ENSMUSG00000047227	11
ENSMUSG00000029135	417
ENSMUSG00000094797	1145
ENSMUSG00000071653	1136
ENSMUSG00000027739	595
ENSMUSG00000028630	619
ENSMUSG00000008036	930
ENSMUSG00000010025	1213
ENSMUSG00000076666	195
ENSMUSG00000041697	1685
ENSMUSG00000020701	2
ENSMUSG00000038679	1452
ENSMUSG00000023953	733
ENSMUSG00000021476	265
ENSMUSG00000027313	11
ENSMUSG00000095753	417
ENSMUSG00000025035	144
ENSMUSG00000049760	1024
ENSMUSG00000075273	70
ENSMUSG00000049583	121
ENSMUSG00000020739	1633
ENSMUSG00000032640	2366
ENSMUSG00000055546	269
ENSMUSG00000030224	2587
ENSMUSG00000024146	585
ENSMUSG00000021497	353
ENSMUSG00000069305	3064
ENSMUSG00000027514	759
ENSMUSG00000018433	2720
ENSMUSG00000033294	757
ENSMUSG00000042719	3880
ENSMUSG00000056073	32
ENSMUSG00000015291	2217
ENSMUSG00000022488	11315
ENSMUSG00000027274	374
ENSMUSG00000030615	546
ENSMUSG00000038521	21
ENSMUSG00000020484	2269
ENSMUSG00000029633	14
ENSMUSG00000029591	305
ENSMUSG00000022800	1544
ENSMUSG00000016319	7474
ENSMUSG00000061353	44
ENSMUSG00000031821	152
ENSMUSG00000028964	2928
ENSMUSG00000026958	612
ENSMUSG00000109238	7
ENSMUSG00000064137	625
ENSMUSG00000007659	900
ENSMUSG00000022358	477
ENSMUSG00000022205	2092
ENSMUSG00000046179	108
ENSMUSG00000015468	133
ENSMUSG00000078945	619
ENSMUSG00000009551	215
ENSMUSG00000090592	378
ENSMUSG00000052516	9
ENSMUSG00000038168	68
ENSMUSG00000098026	137
ENSMUSG00000094420	2357
ENSMUSG00000000168	901
ENSMUSG00000041977	1378
ENSMUSG00000108442	50
ENSMUSG00000079652	27
ENSMUSG00000044231	23
ENSMUSG00000107877	212
ENSMUSG00000055435	637
ENSMUSG00000050953	57
ENSMUSG00000025481	3
ENSMUSG00000020790	4555
ENSMUSG00000096672	101
ENSMUSG00000038000	525
ENSMUSG00000020926	84
ENSMUSG00000004933	342
ENSMUSG00000015776	682
ENSMUSG00000050043	1187
ENSMUSG00000029780	688
ENSMUSG00000025607	1799
ENSMUSG00000058728	31
ENSMUSG00000039952	698
ENSMUSG00000036693	2457
ENSMUSG00000094595	33
ENSMUSG00000027544	1481
ENSMUSG00000095127	821
ENSMUSG00000033368	24
ENSMUSG00000032114	422
ENSMUSG00000033400	888
ENSMUSG00000047842	158
ENSMUSG00000059995	2055
ENSMUSG00000025068	660
ENSMUSG00000032239	873
ENSMUSG00000024258	518
ENSMUSG00000021998	35639
ENSMUSG00000028176	154
ENSMUSG00000081671	0
ENSMUSG00000020325	29
ENSMUSG00000017802	2345
ENSMUSG00000019370	3688
ENSMUSG00000031352	613
ENSMUSG00000022471	2285
ENSMUSG00000030393	60
ENSMUSG00000051098	182
ENSMUSG00000021692	636
ENSMUSG00000056367	31
ENSMUSG00000018819	8930
ENSMUSG00000026029	2018
ENSMUSG00000045039	55
ENSMUSG00000028678	81
ENSMUSG00000057278	909
ENSMUSG00000039356	1990
ENSMUSG00000046321	162
ENSMUSG00000058756	158
ENSMUSG00000032567	450
ENSMUSG00000024759	2225
ENSMUSG00000034981	9
ENSMUSG00000020227	844
ENSMUSG00000050856	1472
ENSMUSG00000022768	376
ENSMUSG00000036412	9
ENSMUSG00000038267	205
ENSMUSG00000026833	14
ENSMUSG00000021597	1022
ENSMUSG00000004880	3867
ENSMUSG00000028164	706
ENSMUSG00000027253	308
ENSMUSG00000028792	2642
ENSMUSG00000001794	1741
ENSMUSG00000000881	132
ENSMUSG00000034177	117
ENSMUSG00000071648	113
ENSMUSG00000020627	16
ENSMUSG00000020717	5601
ENSMUSG00000041685	953
ENSMUSG00000032827	140
ENSMUSG00000093938	3610
ENSMUSG00000083951	72
ENSMUSG00000001105	908
ENSMUSG00000034432	1245
ENSMUSG00000035473	26
ENSMUSG00000044162	171
ENSMUSG00000091780	133
ENSMUSG00000047832	1142
ENSMUSG00000034403	782
ENSMUSG00000062866	328
ENSMUSG00000054604	3029
ENSMUSG00000018567	2571
ENSMUSG00000041347	28
ENSMUSG00000036114	338
ENSMUSG00000046593	3
ENSMUSG00000030037	193
ENSMUSG00000022346	824
ENSMUSG00000026811	379
ENSMUSG00000037523	1031
ENSMUSG00000060671	1423
ENSMUSG00000081715	10
ENSMUSG00000045665	625
ENSMUSG00000030064	1074
ENSMUSG00000086598	49
ENSMUSG00000076518	164
ENSMUSG00000053600	703
ENSMUSG00000036850	508
ENSMUSG00000031708	1217
ENSMUSG00000018965	1706
ENSMUSG00000047067	154
ENSMUSG00000037386	3
ENSMUSG00000023010	4668
ENSMUSG00000044533	53302
ENSMUSG00000026869	1436
ENSMUSG00000055782	169
ENSMUSG00000064065	935
ENSMUSG00000014786	54
ENSMUSG00000079138	97
ENSMUSG00000030275	12343
ENSMUSG00000030579	1374
ENSMUSG00000026430	2885
ENSMUSG00000019863	877
ENSMUSG00000049800	610
ENSMUSG00000021156	2970
ENSMUSG00000047757	170
ENSMUSG00000021276	541
ENSMUSG00000041734	11
ENSMUSG00000004264	5846
ENSMUSG00000036186	151
ENSMUSG00000074364	397
ENSMUSG00000061474	335
ENSMUSG00000095866	23
ENSMUSG00000054626	73
ENSMUSG00000026354	45
ENSMUSG00000062203	3658
ENSMUSG00000027180	1347
ENSMUSG00000095589	933
ENSMUSG00000024187	351
ENSMUSG00000045996	435
ENSMUSG00000031586	92
ENSMUSG00000033467	535
ENSMUSG00000036862	40
ENSMUSG00000021782	12
ENSMUSG00000022299	661
ENSMUSG00000031353	3891
ENSMUSG00000045231	285
ENSMUSG00000067925	87
ENSMUSG00000034330	7571
ENSMUSG00000030188	189
ENSMUSG00000076620	908
ENSMUSG00000074479	20
ENSMUSG00000108314	204
ENSMUSG00000038056	9744
ENSMUSG00000055745	849
ENSMUSG00000030045	1315
ENSMUSG00000050730	58
ENSMUSG00000044067	238
ENSMUSG00000044783	2404
ENSMUSG00000024012	1174
ENSMUSG00000025855	57
ENSMUSG00000031355	406
ENSMUSG00000030738	8629
ENSMUSG00000076608	1329
ENSMUSG00000034485	13
ENSMUSG00000073131	340
ENSMUSG00000026827	1582
ENSMUSG00000032434	2982
ENSMUSG00000032103	1424
ENSMUSG00000054723	934
ENSMUSG00000001103	18
ENSMUSG00000037202	149
ENSMUSG00000026209	770
ENSMUSG00000023079	384
ENSMUSG00000032898	540
ENSMUSG00000079563	473
ENSMUSG00000006818	1277
ENSMUSG00000033272	1909
ENSMUSG00000002274	185
ENSMUSG00000032274	18
ENSMUSG00000034867	1065
ENSMUSG00000019943	2926
ENSMUSG00000075271	262
ENSMUSG00000079707	141
ENSMUSG00000024958	252
ENSMUSG00000041052	58
ENSMUSG00000033707	530
ENSMUSG00000035268	1747
ENSMUSG00000038768	7
ENSMUSG00000030298	2360
ENSMUSG00000020918	1931
ENSMUSG00000027374	1506
ENSMUSG00000055271	50
ENSMUSG00000037306	132
ENSMUSG00000019837	859
ENSMUSG00000020496	2579
ENSMUSG00000019970	398
ENSMUSG00000061751	140
ENSMUSG00000028684	631
ENSMUSG00000029388	818
ENSMUSG00000017837	639
ENSMUSG00000070823	233
ENSMUSG00000043487	124
ENSMUSG00000062980	10
ENSMUSG00000033114	244
ENSMUSG00000027099	1162
ENSMUSG00000064141	159
ENSMUSG00000030217	29
ENSMUSG00000069268	638
ENSMUSG00000051457	886
ENSMUSG00000037892	6
ENSMUSG00000061684	178
ENSMUSG00000006736	538
ENSMUSG00000062093	23
ENSMUSG00000000861	9304
ENSMUSG00000074934	64
ENSMUSG00000071649	762
ENSMUSG00000109713	34
ENSMUSG00000094326	48
ENSMUSG00000044847	390
ENSMUSG00000030493	316
ENSMUSG00000053870	582
ENSMUSG00000027678	6052
ENSMUSG00000091149	1
ENSMUSG00000033083	198
ENSMUSG00000073062	808
ENSMUSG00000022836	65
ENSMUSG00000027997	333
ENSMUSG00000057137	563
ENSMUSG00000094006	336
ENSMUSG00000076501	858
ENSMUSG00000053318	96
ENSMUSG00000047343	70
ENSMUSG00000000532	830
ENSMUSG00000027010	830
ENSMUSG00000019437	416
ENSMUSG00000057457	248
ENSMUSG00000044337	181
ENSMUSG00000106038	67
ENSMUSG00000024064	38
ENSMUSG00000041025	158
ENSMUSG00000054792	1000
ENSMUSG00000024513	1923
ENSMUSG00000028673	9543
ENSMUSG00000031828	243
ENSMUSG00000031799	5165
ENSMUSG00000068252	12
ENSMUSG00000053604	2062
ENSMUSG00000060992	2014
ENSMUSG00000033732	12252
ENSMUSG00000064326	583
ENSMUSG00000061143	706
ENSMUSG00000021252	765
ENSMUSG00000070808	1401
ENSMUSG00000054434	247
ENSMUSG00000029198	1400
ENSMUSG00000071451	425
ENSMUSG00000015889	1418
ENSMUSG00000028218	178
ENSMUSG00000084817	25
ENSMUSG00000076498	148
ENSMUSG00000038026	34
ENSMUSG00000031792	569
ENSMUSG00000007033	162
ENSMUSG00000037379	3
ENSMUSG00000025232	1785
ENSMUSG00000049103	501
ENSMUSG00000059534	1091
ENSMUSG00000024299	1379
ENSMUSG00000001751	550
ENSMUSG00000026798	303
ENSMUSG00000100152	0
ENSMUSG00000040007	777
ENSMUSG00000025215	3
ENSMUSG00000061455	855
ENSMUSG00000022474	1017
ENSMUSG00000030879	1066
ENSMUSG00000105231	96
ENSMUSG00000033027	44
ENSMUSG00000033847	17
ENSMUSG00000036955	460
ENSMUSG00000032332	6
ENSMUSG00000047295	11
ENSMUSG00000041673	935
ENSMUSG00000061390	8
ENSMUSG00000007039	45
ENSMUSG00000037434	494
ENSMUSG00000037370	984
ENSMUSG00000030417	700
ENSMUSG00000046636	15
ENSMUSG00000063694	1441
ENSMUSG00000056952	2409
ENSMUSG00000035394	130
ENSMUSG00000098101	160
ENSMUSG00000016179	15
ENSMUSG00000005803	72
ENSMUSG00000075595	3147
ENSMUSG00000046994	1801
ENSMUSG00000002580	611
ENSMUSG00000046805	6104
ENSMUSG00000037808	1704
ENSMUSG00000034362	31
ENSMUSG00000030031	775
ENSMUSG00000025137	1321
ENSMUSG00000074635	33
ENSMUSG00000027855	319
ENSMUSG00000055069	313
ENSMUSG00000084159	419
ENSMUSG00000032750	331
ENSMUSG00000036985	478
ENSMUSG00000000581	600
ENSMUSG00000036752	13568
ENSMUSG00000019944	156
ENSMUSG00000049751	4809
ENSMUSG00000099583	660
ENSMUSG00000104713	484
ENSMUSG00000049832	146
ENSMUSG00000055733	19
ENSMUSG00000047108	32
ENSMUSG00000062432	13
ENSMUSG00000015126	649
ENSMUSG00000081868	14
ENSMUSG00000029775	758
ENSMUSG00000026483	834
ENSMUSG00000108370	91
ENSMUSG00000028447	527
ENSMUSG00000046691	4093
ENSMUSG00000027384	324
ENSMUSG00000039934	1265
ENSMUSG00000026037	1791
ENSMUSG00000081492	65
ENSMUSG00000021890	1219
ENSMUSG00000031924	2799
ENSMUSG00000022427	1770
ENSMUSG00000027368	2080
ENSMUSG00000078931	298
ENSMUSG00000096210	108
ENSMUSG00000042265	29
ENSMUSG00000045435	203
ENSMUSG00000038268	765
ENSMUSG00000036040	19
ENSMUSG00000082935	58
ENSMUSG00000018474	4510
ENSMUSG00000059013	2947
ENSMUSG00000110185	156
ENSMUSG00000024580	1634
ENSMUSG00000041935	2391
ENSMUSG00000030884	3577
ENSMUSG00000047090	261
ENSMUSG00000022892	1385
ENSMUSG00000078881	15
ENSMUSG00000031101	6663
ENSMUSG00000076619	428
ENSMUSG00000006435	11
ENSMUSG00000024556	1312
ENSMUSG00000043644	106
ENSMUSG00000066232	7226
ENSMUSG00000003545	51
ENSMUSG00000085361	66
ENSMUSG00000056234	4056
ENSMUSG00000022705	2
ENSMUSG00000068882	5484
ENSMUSG00000022014	1910
ENSMUSG00000049470	5481
ENSMUSG00000048142	23
ENSMUSG00000024287	2673
ENSMUSG00000022200	1707
ENSMUSG00000015112	159
ENSMUSG00000034327	471
ENSMUSG00000042426	1746
ENSMUSG00000015882	1307
ENSMUSG00000045382	1504
ENSMUSG00000002660	753
ENSMUSG00000039959	926
ENSMUSG00000020692	1338
ENSMUSG00000021171	2254
ENSMUSG00000024132	1414
ENSMUSG00000020561	1553
ENSMUSG00000058669	74
ENSMUSG00000078365	1
ENSMUSG00000037568	45
ENSMUSG00000031245	180
ENSMUSG00000035367	839
ENSMUSG00000033991	5038
ENSMUSG00000053603	31
ENSMUSG00000028902	2414
ENSMUSG00000074127	20
ENSMUSG00000107505	11
ENSMUSG00000031109	480
ENSMUSG00000022010	743
ENSMUSG00000029869	64
ENSMUSG00000045983	21449
ENSMUSG00000021576	733
ENSMUSG00000078532	5
ENSMUSG00000037325	176
ENSMUSG00000083773	0
ENSMUSG00000043505	1984
ENSMUSG00000039759	280
ENSMUSG00000032028	1168
ENSMUSG00000056220	246
ENSMUSG00000014867	2333
ENSMUSG00000027937	1493
ENSMUSG00000001380	2177
ENSMUSG00000028042	3444
ENSMUSG00000003444	367
ENSMUSG00000057244	18
ENSMUSG00000059897	421
ENSMUSG00000100981	27
ENSMUSG00000089662	3
ENSMUSG00000053289	3721
ENSMUSG00000059776	87
ENSMUSG00000026417	126
ENSMUSG00000025577	93
ENSMUSG00000022365	2313
ENSMUSG00000015750	877
ENSMUSG00000002396	1177
ENSMUSG00000035171	1115
ENSMUSG00000041608	17
ENSMUSG00000037946	3729
ENSMUSG00000050075	6153
ENSMUSG00000025781	3607
ENSMUSG00000032423	9975
ENSMUSG00000028898	1299
ENSMUSG00000005469	714
ENSMUSG00000046856	15
ENSMUSG00000027170	3940
ENSMUSG00000031845	18
ENSMUSG00000071266	273
ENSMUSG00000026113	1038
ENSMUSG00000021548	685
ENSMUSG00000052751	822
ENSMUSG00000054717	1159
ENSMUSG00000036617	91
ENSMUSG00000014771	587
ENSMUSG00000029922	2490
ENSMUSG00000031697	359
ENSMUSG00000022889	1056
ENSMUSG00000041945	49
ENSMUSG00000038388	1772
ENSMUSG00000023984	131
ENSMUSG00000093779	27
ENSMUSG00000035772	1146
ENSMUSG00000020922	1855
ENSMUSG00000041046	11
ENSMUSG00000092048	2
ENSMUSG00000022300	1251
ENSMUSG00000021660	9756
ENSMUSG00000090124	42
ENSMUSG00000029754	372
ENSMUSG00000026208	22
ENSMUSG00000037224	225
ENSMUSG00000032462	138
ENSMUSG00000061518	2663
ENSMUSG00000073197	39
ENSMUSG00000014956	3764
ENSMUSG00000081374	9
ENSMUSG00000045538	373
ENSMUSG00000041354	2109
ENSMUSG00000036305	3426
ENSMUSG00000005699	72
ENSMUSG00000002808	1
ENSMUSG00000062352	785
ENSMUSG00000050721	8066
ENSMUSG00000075279	1194
ENSMUSG00000042506	1479
ENSMUSG00000076621	296
ENSMUSG00000021243	1191
ENSMUSG00000033047	5356
ENSMUSG00000030167	93
ENSMUSG00000040712	1014
ENSMUSG00000034239	1
ENSMUSG00000067924	85
ENSMUSG00000024181	785
ENSMUSG00000010554	2891
ENSMUSG00000035062	97
ENSMUSG00000050377	4
ENSMUSG00000078648	42
ENSMUSG00000093865	5
ENSMUSG00000009376	19
ENSMUSG00000003235	2942
ENSMUSG00000022604	805
ENSMUSG00000035699	2
ENSMUSG00000053693	280
ENSMUSG00000001496	19
ENSMUSG00000033618	53
ENSMUSG00000035692	254
ENSMUSG00000038697	1571
ENSMUSG00000040631	59
ENSMUSG00000024730	12
ENSMUSG00000030786	392
ENSMUSG00000039782	282
ENSMUSG00000038179	8457
ENSMUSG00000023147	215
ENSMUSG00000020114	3611
ENSMUSG00000002102	3366
ENSMUSG00000055493	51
ENSMUSG00000028330	3003
ENSMUSG00000054312	835
ENSMUSG00000074909	1609
ENSMUSG00000081236	85
ENSMUSG00000052534	143
ENSMUSG00000049086	261
ENSMUSG00000024091	1734
ENSMUSG00000051279	7
ENSMUSG00000038690	1626
ENSMUSG00000070908	15
ENSMUSG00000028138	5234
ENSMUSG00000023939	222
ENSMUSG00000007035	164
ENSMUSG00000084893	26
ENSMUSG00000103906	71
ENSMUSG00000079024	881
ENSMUSG00000020572	3207
ENSMUSG00000038570	91
ENSMUSG00000048540	9
ENSMUSG00000040584	184
ENSMUSG00000019773	322
ENSMUSG00000056724	987
ENSMUSG00000034902	1864
ENSMUSG00000034543	3988
ENSMUSG00000046733	14
ENSMUSG00000030980	2588
ENSMUSG00000096740	545
ENSMUSG00000019920	2366
ENSMUSG00000027803	10
ENSMUSG00000031432	731
ENSMUSG00000026750	2040
ENSMUSG00000074656	2916
ENSMUSG00000079845	196
ENSMUSG00000009292	3526
ENSMUSG00000050533	100
ENSMUSG00000031149	381
ENSMUSG00000001847	2187
ENSMUSG00000046207	41
ENSMUSG00000050605	158
ENSMUSG00000024844	1276
ENSMUSG00000031971	98
ENSMUSG00000021611	480
ENSMUSG00000026181	1227
ENSMUSG00000082952	17
ENSMUSG00000015962	9
ENSMUSG00000007458	5747
ENSMUSG00000062081	208
ENSMUSG00000060904	992
ENSMUSG00000020423	12020
ENSMUSG00000021485	65
ENSMUSG00000060678	2202
ENSMUSG00000044811	329
ENSMUSG00000038528	148
ENSMUSG00000059974	102
ENSMUSG00000002010	3181
ENSMUSG00000032725	16
ENSMUSG00000028011	208
ENSMUSG00000039753	3472
ENSMUSG00000024425	1001
ENSMUSG00000062078	3291
ENSMUSG00000031157	1453
ENSMUSG00000020422	1372
ENSMUSG00000018659	690
ENSMUSG00000020032	221
ENSMUSG00000031337	853
ENSMUSG00000031698	14
ENSMUSG00000059278	306
ENSMUSG00000066357	1585
ENSMUSG00000028688	864
ENSMUSG00000055723	2040
ENSMUSG00000041765	1132
ENSMUSG00000069793	1290
ENSMUSG00000071042	6477
ENSMUSG00000074867	418
ENSMUSG00000039087	2519
ENSMUSG00000075470	1213
ENSMUSG00000001741	9235
ENSMUSG00000020869	1961
ENSMUSG00000022867	2968
ENSMUSG00000012422	2316
ENSMUSG00000035403	19
ENSMUSG00000028683	1003
ENSMUSG00000067370	188
ENSMUSG00000073130	3
ENSMUSG00000019806	565
ENSMUSG00000022564	729
ENSMUSG00000043391	33
ENSMUSG00000062300	11
ENSMUSG00000078183	14
ENSMUSG00000066007	30
ENSMUSG00000024791	69
ENSMUSG00000094259	33
ENSMUSG00000094574	33
ENSMUSG00000022364	215
ENSMUSG00000034563	808
ENSMUSG00000048967	29
ENSMUSG00000001134	574
ENSMUSG00000073910	185
ENSMUSG00000030149	389
ENSMUSG00000051022	183
ENSMUSG00000021131	793
ENSMUSG00000039771	1134
ENSMUSG00000045005	1045
ENSMUSG00000031983	98
ENSMUSG00000028322	662
ENSMUSG00000023349	1694
ENSMUSG00000019997	6
ENSMUSG00000022462	3416
ENSMUSG00000022003	345
ENSMUSG00000027195	1824
ENSMUSG00000003190	651
